SNo,Age,CryoSleep,Destination,FoodCourt,HomePlanet,RoomService,ShoppingMall,Spa,Transported,VIP,VRDeck
7833,26.0,False,TRAPPIST-1e,690.0,Europa,0.0,1.0,1030.0,False,False,2273.0
5827,18.0,False,TRAPPIST-1e,10.0,Earth,382.0,291.0,90.0,True,False,9.0
5696,18.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,1.0,True,False,827.0
5711,24.0,False,TRAPPIST-1e,0.0,Earth,178.0,235.0,0.0,True,False,396.0
5706,32.0,False,TRAPPIST-1e,0.0,Mars,1946.0,653.0,0.0,False,False,0.0
296,2.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6113,24.0,False,TRAPPIST-1e,854.0,Earth,0.0,11.0,0.0,True,False,0.0
3085,31.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6865,22.0,False,TRAPPIST-1e,0.0,Earth,401.0,196.0,0.0,False,False,126.0
7173,4.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6068,31.0,False,TRAPPIST-1e,480.0,Earth,294.0,31.0,3.0,True,False,0.0
1478,22.0,False,TRAPPIST-1e,100.0,Earth,1018.0,0.0,9.0,False,False,0.0
5439,36.0,False,55 Cancri e,4058.0,Europa,1.0,95.0,0.0,False,False,2109.0
537,22.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5044,48.0,False,TRAPPIST-1e,110.0,Earth,83.0,0.0,690.0,True,False,8.0
3534,15.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7273,34.0,False,TRAPPIST-1e,33.0,Mars,1199.0,346.0,0.0,False,False,0.0
7560,12.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
529,28.0,False,TRAPPIST-1e,410.0,Europa,0.0,2.0,1354.0,False,False,3695.0
4722,24.0,False,TRAPPIST-1e,0.0,Mars,1157.0,0.0,131.0,True,False,0.0
918,18.0,False,55 Cancri e,0.0,Earth,6.0,0.0,12.0,True,False,704.0
4487,1.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
742,21.0,False,TRAPPIST-1e,2.0,Earth,562.0,0.0,0.0,False,False,11.0
5577,27.0,False,TRAPPIST-1e,914.0,Earth,72.0,0.0,0.0,True,False,7.0
6597,37.0,False,TRAPPIST-1e,0.0,Earth,951.0,0.0,80.0,False,False,0.0
8292,28.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7848,28.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3443,8.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2035,53.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3616,0.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
376,18.0,False,TRAPPIST-1e,157.0,Earth,0.0,0.0,352.0,False,False,60.0
5564,17.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7649,47.0,False,TRAPPIST-1e,314.0,Europa,0.0,0.0,889.0,False,False,1090.0
7542,20.0,False,TRAPPIST-1e,25.0,Earth,0.0,0.0,11.0,False,False,0.0
3962,24.0,False,55 Cancri e,0.0,Mars,469.0,0.0,196.0,True,False,0.0
3686,41.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
1296,22.0,False,TRAPPIST-1e,0.0,Earth,926.0,0.0,0.0,True,False,78.0
815,27.0,False,TRAPPIST-1e,850.0,Earth,2.0,18.0,2.0,False,False,0.0
7227,27.0,False,TRAPPIST-1e,0.0,Mars,83.0,2621.0,5.0,True,False,0.0
5863,19.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
7365,26.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3199,16.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7890,27.0,False,TRAPPIST-1e,30.0,Earth,1.0,739.0,0.0,True,False,33.0
7081,18.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
6744,24.0,False,TRAPPIST-1e,489.0,Earth,0.0,21.0,0.0,False,False,184.0
4431,22.0,False,TRAPPIST-1e,15.0,Mars,130.0,2454.0,0.0,True,False,0.0
4420,27.0,False,55 Cancri e,630.0,Earth,0.0,0.0,71.0,True,False,0.0
4418,29.0,False,TRAPPIST-1e,920.0,Europa,0.0,0.0,2052.0,False,True,3687.0
853,26.0,False,PSO J318.5-22,84.0,Earth,18.0,93.0,886.0,False,False,289.0
8367,57.0,False,TRAPPIST-1e,13.0,Europa,0.0,0.0,52.0,False,False,11325.0
8321,29.0,False,TRAPPIST-1e,1.0,Mars,876.0,54.0,125.0,False,False,0.0
7216,24.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1865,22.0,False,55 Cancri e,0.0,Earth,0.0,30.0,499.0,False,False,138.0
3744,14.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2181,45.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8187,27.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,545.0,False,False,89.0
3514,23.0,False,PSO J318.5-22,552.0,Earth,0.0,44.0,0.0,True,False,661.0
1491,28.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3718,3.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6436,41.0,False,TRAPPIST-1e,0.0,Mars,145.0,2383.0,30.0,True,False,40.0
7489,28.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3922,19.0,False,55 Cancri e,0.0,Earth,558.0,353.0,0.0,False,False,8.0
7715,65.0,False,TRAPPIST-1e,0.0,Earth,0.0,113.0,208.0,False,False,587.0
3695,17.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6210,59.0,False,TRAPPIST-1e,0.0,Mars,126.0,127.0,11.0,False,False,1393.0
5924,27.0,False,TRAPPIST-1e,3.0,Earth,2.0,93.0,6.0,False,False,540.0
8454,27.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,298.0,False,False,511.0
7060,52.0,False,TRAPPIST-1e,0.0,Earth,0.0,47.0,2059.0,False,False,0.0
590,34.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3650,0.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1397,23.0,False,PSO J318.5-22,414.0,Earth,200.0,73.0,1.0,False,False,1.0
7852,25.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
4666,12.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3845,31.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
1711,17.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6510,18.0,False,TRAPPIST-1e,18.0,Earth,0.0,73.0,2134.0,False,False,25.0
3306,50.0,False,55 Cancri e,217.0,Europa,4.0,0.0,2581.0,False,False,436.0
5218,72.0,False,55 Cancri e,3023.0,Europa,2445.0,0.0,704.0,False,False,20.0
5145,22.0,False,TRAPPIST-1e,0.0,Earth,658.0,0.0,161.0,True,False,3.0
6177,20.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3768,29.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3568,31.0,False,TRAPPIST-1e,31.0,Mars,1049.0,227.0,2.0,False,False,0.0
7150,19.0,False,TRAPPIST-1e,0.0,Mars,37.0,1288.0,0.0,True,False,0.0
3344,25.0,False,TRAPPIST-1e,813.0,Earth,0.0,89.0,12.0,False,False,0.0
2218,32.0,True,PSO J318.5-22,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8631,35.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8481,30.0,False,PSO J318.5-22,9.0,Earth,1269.0,0.0,0.0,False,False,0.0
5193,17.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7847,15.0,False,PSO J318.5-22,0.0,Earth,64.0,0.0,0.0,True,False,640.0
289,18.0,False,TRAPPIST-1e,2.0,Earth,0.0,0.0,0.0,False,False,0.0
3294,31.0,False,TRAPPIST-1e,110.0,Earth,1.0,274.0,27.0,False,False,376.0
5964,48.0,False,55 Cancri e,4089.0,Europa,3.0,0.0,4368.0,False,False,147.0
6123,28.0,False,TRAPPIST-1e,602.0,Earth,0.0,0.0,115.0,True,False,0.0
2735,21.0,False,TRAPPIST-1e,30.0,Earth,15.0,11.0,2.0,False,False,388.0
7678,19.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5516,19.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,888.0,False,False,0.0
20,14.0,False,55 Cancri e,0.0,Earth,412.0,1.0,0.0,False,False,679.0
1820,15.0,False,TRAPPIST-1e,0.0,Earth,0.0,787.0,0.0,False,False,0.0
5368,28.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,1191.0,False,False,109.0
1400,32.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
199,25.0,False,TRAPPIST-1e,84.0,Earth,122.0,0.0,0.0,False,False,0.0
8082,3.0,False,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7762,61.0,False,TRAPPIST-1e,0.0,Earth,67.0,654.0,0.0,False,False,86.0
6739,49.0,False,55 Cancri e,7683.0,Europa,0.0,0.0,13016.0,False,False,0.0
7429,39.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1445,22.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3570,15.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2545,16.0,False,TRAPPIST-1e,1115.0,Earth,0.0,0.0,1674.0,False,False,132.0
427,31.0,False,PSO J318.5-22,869.0,Earth,0.0,0.0,0.0,True,False,0.0
4238,48.0,False,TRAPPIST-1e,0.0,Mars,137.0,877.0,0.0,True,False,0.0
2055,29.0,False,TRAPPIST-1e,1108.0,Mars,1443.0,47.0,0.0,False,False,0.0
4750,36.0,False,55 Cancri e,1808.0,Earth,0.0,0.0,344.0,True,False,0.0
2697,18.0,False,TRAPPIST-1e,904.0,Earth,4.0,0.0,0.0,False,False,1.0
8445,18.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,391.0,True,False,283.0
630,38.0,False,TRAPPIST-1e,8.0,Earth,0.0,736.0,140.0,False,False,0.0
666,34.0,False,TRAPPIST-1e,3488.0,Europa,0.0,0.0,4343.0,False,False,38.0
2741,51.0,False,TRAPPIST-1e,3.0,Earth,214.0,16.0,569.0,False,False,0.0
2241,13.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2914,25.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
4935,17.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2534,25.0,False,PSO J318.5-22,746.0,Earth,21.0,55.0,0.0,False,False,4.0
3447,9.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3191,17.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7374,26.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7573,41.0,False,TRAPPIST-1e,3216.0,Europa,0.0,0.0,433.0,False,False,517.0
8265,25.0,False,55 Cancri e,310.0,Europa,1369.0,3.0,4502.0,False,False,377.0
1334,18.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4623,22.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
1806,50.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4141,19.0,False,TRAPPIST-1e,0.0,Mars,30.0,42.0,3565.0,False,False,7.0
4469,56.0,False,PSO J318.5-22,0.0,Mars,233.0,1356.0,0.0,False,False,171.0
6630,25.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8069,26.0,False,TRAPPIST-1e,0.0,Earth,1.0,1.0,15.0,False,False,854.0
6503,25.0,False,TRAPPIST-1e,10.0,Earth,0.0,909.0,0.0,False,False,17.0
3184,74.0,False,55 Cancri e,1026.0,Europa,0.0,0.0,6616.0,False,False,119.0
521,21.0,False,PSO J318.5-22,12.0,Earth,0.0,580.0,0.0,False,False,79.0
2826,25.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
748,7.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
654,20.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
4168,26.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3982,15.0,False,TRAPPIST-1e,1.0,Earth,156.0,1132.0,192.0,True,False,33.0
3905,24.0,False,55 Cancri e,326.0,Mars,612.0,46.0,87.0,True,False,0.0
3980,20.0,False,55 Cancri e,1546.0,Europa,354.0,323.0,284.0,True,False,315.0
3308,28.0,False,TRAPPIST-1e,0.0,Mars,3.0,0.0,327.0,False,False,2054.0
816,37.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8190,22.0,False,TRAPPIST-1e,0.0,Earth,151.0,613.0,6.0,False,False,0.0
195,19.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
4300,37.0,False,55 Cancri e,2337.0,Europa,0.0,0.0,204.0,True,False,76.0
7892,17.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2429,34.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
6011,3.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7068,41.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,908.0
3025,21.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1644,34.0,False,PSO J318.5-22,478.0,Mars,49.0,387.0,0.0,False,True,0.0
6037,21.0,False,PSO J318.5-22,0.0,Mars,435.0,422.0,16.0,False,False,0.0
8349,52.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
242,26.0,False,TRAPPIST-1e,4810.0,Europa,0.0,0.0,981.0,False,False,2054.0
3886,41.0,False,TRAPPIST-1e,1562.0,Europa,0.0,0.0,2.0,True,False,16.0
3485,18.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8094,48.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
2371,19.0,False,TRAPPIST-1e,1124.0,Earth,0.0,4.0,0.0,True,False,0.0
633,15.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6500,15.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5470,19.0,False,TRAPPIST-1e,11.0,Earth,546.0,0.0,325.0,False,False,218.0
3688,55.0,False,PSO J318.5-22,1203.0,Earth,0.0,0.0,0.0,False,False,446.0
1691,12.0,False,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3110,61.0,False,TRAPPIST-1e,4082.0,Europa,0.0,0.0,265.0,True,False,201.0
337,21.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7500,26.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7617,60.0,False,TRAPPIST-1e,5998.0,Europa,0.0,0.0,4794.0,False,False,8.0
1057,20.0,False,55 Cancri e,3.0,Mars,0.0,3505.0,199.0,True,False,17.0
200,16.0,False,TRAPPIST-1e,3.0,Earth,0.0,0.0,0.0,False,False,1099.0
7319,34.0,False,55 Cancri e,3424.0,Europa,0.0,6.0,2445.0,False,False,1128.0
5931,21.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1578,44.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8029,44.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4607,42.0,False,TRAPPIST-1e,1330.0,Europa,0.0,0.0,2711.0,False,False,691.0
7578,18.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8556,13.0,False,TRAPPIST-1e,0.0,Earth,590.0,32.0,363.0,False,False,0.0
584,43.0,False,TRAPPIST-1e,1111.0,Europa,4.0,118.0,1852.0,False,False,0.0
5392,31.0,False,PSO J318.5-22,0.0,Earth,11.0,0.0,1912.0,False,False,1120.0
167,8.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
240,60.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3972,31.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5877,8.0,False,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1659,21.0,False,PSO J318.5-22,7.0,Earth,2400.0,0.0,20.0,True,False,0.0
6888,21.0,False,55 Cancri e,0.0,Mars,0.0,0.0,1.0,False,False,378.0
4411,37.0,False,TRAPPIST-1e,4.0,Mars,1144.0,34.0,0.0,False,False,0.0
1837,0.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1579,27.0,False,55 Cancri e,859.0,Europa,0.0,0.0,6704.0,False,False,64.0
2783,45.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8231,4.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7964,2.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
2484,71.0,True,PSO J318.5-22,0.0,Mars,0.0,0.0,0.0,True,False,0.0
8518,57.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
2050,47.0,False,TRAPPIST-1e,32.0,Europa,0.0,0.0,4027.0,False,False,1440.0
5905,17.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
190,13.0,False,TRAPPIST-1e,0.0,Earth,192.0,0.0,51.0,False,False,739.0
5987,16.0,False,55 Cancri e,0.0,Earth,0.0,694.0,0.0,False,False,102.0
3112,45.0,False,TRAPPIST-1e,1897.0,Europa,0.0,0.0,880.0,True,False,605.0
1246,23.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3832,38.0,False,TRAPPIST-1e,43.0,Mars,1100.0,163.0,3.0,False,False,0.0
8542,55.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6316,25.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5816,41.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6567,11.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1977,40.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6665,23.0,False,TRAPPIST-1e,266.0,Earth,26.0,404.0,0.0,True,False,0.0
333,20.0,False,TRAPPIST-1e,0.0,Earth,0.0,558.0,0.0,False,False,230.0
3794,29.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7922,26.0,False,TRAPPIST-1e,5610.0,Europa,1.0,0.0,5.0,True,True,119.0
8395,35.0,False,TRAPPIST-1e,236.0,Earth,503.0,2.0,0.0,False,False,68.0
2946,28.0,False,55 Cancri e,0.0,Earth,0.0,675.0,31.0,True,False,0.0
856,31.0,False,55 Cancri e,1095.0,Europa,0.0,0.0,169.0,False,False,1226.0
4931,20.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7058,29.0,False,PSO J318.5-22,598.0,Earth,5.0,0.0,0.0,False,False,0.0
6561,19.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3012,35.0,False,55 Cancri e,5082.0,Europa,74.0,0.0,893.0,True,False,1937.0
1615,20.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7092,22.0,False,TRAPPIST-1e,0.0,Earth,0.0,441.0,0.0,False,False,423.0
7,28.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8405,22.0,False,PSO J318.5-22,17.0,Earth,0.0,0.0,620.0,False,False,0.0
3395,28.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5743,39.0,False,TRAPPIST-1e,29.0,Earth,0.0,291.0,13.0,False,False,527.0
6056,19.0,False,PSO J318.5-22,0.0,Earth,54.0,0.0,42.0,False,False,986.0
7806,33.0,False,55 Cancri e,0.0,Europa,988.0,0.0,2274.0,False,False,3098.0
2893,36.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8410,5.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8216,20.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
4906,16.0,False,TRAPPIST-1e,0.0,Earth,0.0,19.0,971.0,False,False,0.0
226,21.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1590,26.0,False,TRAPPIST-1e,450.0,Mars,714.0,208.0,0.0,False,True,44.0
6495,26.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
636,36.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,4507.0,False,False,5689.0
4550,21.0,False,TRAPPIST-1e,1855.0,Europa,12.0,0.0,1381.0,False,False,358.0
6948,30.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
5806,21.0,False,TRAPPIST-1e,0.0,Earth,28.0,0.0,662.0,False,False,0.0
2875,24.0,False,TRAPPIST-1e,0.0,Earth,520.0,0.0,195.0,True,False,0.0
2800,19.0,False,55 Cancri e,329.0,Europa,0.0,0.0,3154.0,False,False,312.0
2399,20.0,False,TRAPPIST-1e,20.0,Earth,496.0,16.0,0.0,False,False,254.0
7468,25.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6201,38.0,False,55 Cancri e,201.0,Europa,0.0,0.0,1308.0,False,False,4085.0
2320,27.0,False,TRAPPIST-1e,0.0,Mars,311.0,745.0,232.0,False,False,0.0
7130,44.0,False,TRAPPIST-1e,204.0,Earth,0.0,135.0,225.0,False,False,223.0
4621,23.0,False,TRAPPIST-1e,76.0,Mars,197.0,5635.0,7.0,True,False,0.0
4542,21.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7824,27.0,False,TRAPPIST-1e,23.0,Earth,41.0,63.0,0.0,False,False,647.0
8263,21.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1110,59.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
2866,25.0,False,55 Cancri e,1.0,Mars,5.0,633.0,0.0,True,False,188.0
1225,10.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4893,30.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7447,55.0,False,TRAPPIST-1e,0.0,Mars,376.0,858.0,0.0,True,False,31.0
8134,18.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2891,46.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
4234,19.0,False,TRAPPIST-1e,0.0,Mars,160.0,889.0,0.0,False,False,0.0
7913,36.0,False,TRAPPIST-1e,1055.0,Europa,0.0,18.0,1669.0,True,False,49.0
8612,35.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
3266,27.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3670,55.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1324,33.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7808,30.0,False,TRAPPIST-1e,0.0,Mars,697.0,602.0,0.0,False,False,0.0
6202,31.0,False,TRAPPIST-1e,0.0,Earth,3.0,0.0,747.0,True,False,43.0
1803,23.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
896,19.0,False,TRAPPIST-1e,0.0,Mars,631.0,834.0,304.0,False,False,0.0
5717,18.0,False,55 Cancri e,5.0,Mars,2904.0,50.0,0.0,False,False,9.0
3571,36.0,False,TRAPPIST-1e,2050.0,Europa,90.0,0.0,15.0,False,False,1244.0
6260,15.0,False,55 Cancri e,854.0,Earth,3.0,23.0,0.0,False,False,0.0
6317,25.0,False,TRAPPIST-1e,4.0,Europa,0.0,0.0,1525.0,False,False,475.0
8686,32.0,False,TRAPPIST-1e,1146.0,Europa,1.0,0.0,50.0,False,False,34.0
7480,22.0,False,55 Cancri e,15.0,Earth,0.0,0.0,548.0,False,False,124.0
757,27.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3611,31.0,False,55 Cancri e,0.0,Mars,796.0,70.0,595.0,False,False,0.0
5813,18.0,False,TRAPPIST-1e,784.0,Earth,0.0,8.0,11.0,True,False,0.0
3807,18.0,False,55 Cancri e,30.0,Europa,0.0,0.0,67.0,False,False,2790.0
2358,29.0,False,TRAPPIST-1e,0.0,Mars,834.0,28.0,117.0,False,False,41.0
7983,24.0,False,TRAPPIST-1e,0.0,Earth,686.0,13.0,0.0,False,False,0.0
1117,30.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,679.0,False,False,0.0
5210,37.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
532,14.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1080,7.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5084,19.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8217,18.0,False,TRAPPIST-1e,0.0,Mars,697.0,25.0,0.0,False,False,61.0
846,19.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3527,22.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6600,20.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,1318.0
2020,21.0,False,TRAPPIST-1e,820.0,Earth,0.0,0.0,45.0,True,False,0.0
2760,43.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8151,20.0,False,PSO J318.5-22,0.0,Earth,426.0,220.0,2.0,False,False,0.0
1964,49.0,False,TRAPPIST-1e,0.0,Mars,1624.0,68.0,0.0,False,False,0.0
1352,1.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8649,1.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6983,29.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
